"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.conversation","Input.speaker","Input.utterance","Input.categories","Input.question","Answer.intent.label","Approve","Reject"
"3M67TQBQRYKE5ABUDB8MQHI0UV09AC","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 12:04:32 PST 2023","3","BatchId:5165344;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 12:04:32 PST 2023","","","3NPFYT4IZU082H4PTTBCRQABCUTGX5","A2FV0CMG9S8CU0","Approved","Thu Dec 07 12:09:18 PST 2023","Thu Dec 07 12:15:43 PST 2023","Tue Dec 12 12:15:43 PST 2023","Thu Dec 07 20:22:33 PST 2023","","","385","99% (327/329)","99% (327/329)","99% (326/328)","ER:Hello!<%%>EE:Hello<%%>ER:So it looks like you have the option to donate some of your earnings from this task to Save the Children.","ER","So it looks like you have the option to donate some of your earnings from this task to Save the Children.","['ER states that STC is a reputable and trustworthy organization.', 'ER motivates EE to donate to STC, such as by explaining the essential role their donation plays in helping children or highlighting the suffering children endure due to war, poverty, and other hardships.', 'ER praises or promotes the good deeds of STC.', 'ER asks EE for donation.', ]","What is the intention of the ER's utterance: 'So it looks like you have the option to donate some of your earnings from this task to Save the Children.' ?","ER asks EE for donation."
"3M67TQBQRYKE5ABUDB8MQHI0UV09AC","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 12:04:32 PST 2023","3","BatchId:5165344;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 12:04:32 PST 2023","","","3M68NM076Z3M8ST78HWYQHBYHZ7R6K","A2VO8C41JJIQY9","Approved","Thu Dec 07 12:18:57 PST 2023","Thu Dec 07 12:34:23 PST 2023","Tue Dec 12 12:34:23 PST 2023","Thu Dec 07 20:22:33 PST 2023","","","926","100% (285/285)","100% (285/285)","100% (285/285)","ER:Hello!<%%>EE:Hello<%%>ER:So it looks like you have the option to donate some of your earnings from this task to Save the Children.","ER","So it looks like you have the option to donate some of your earnings from this task to Save the Children.","['ER states that STC is a reputable and trustworthy organization.', 'ER motivates EE to donate to STC, such as by explaining the essential role their donation plays in helping children or highlighting the suffering children endure due to war, poverty, and other hardships.', 'ER praises or promotes the good deeds of STC.', 'ER asks EE for donation.', ]","What is the intention of the ER's utterance: 'So it looks like you have the option to donate some of your earnings from this task to Save the Children.' ?","ER asks EE for donation."
"3M67TQBQRYKE5ABUDB8MQHI0UV09AC","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 12:04:32 PST 2023","3","BatchId:5165344;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 12:04:32 PST 2023","","","33NF62TLX1YC9JVJ2GHQY9UP8DWJKO","A34ZJFQ9UCP1CR","Approved","Thu Dec 07 12:14:03 PST 2023","Thu Dec 07 12:42:19 PST 2023","Tue Dec 12 12:42:19 PST 2023","Thu Dec 07 20:22:33 PST 2023","","","1696","100% (288/288)","100% (288/288)","100% (286/286)","ER:Hello!<%%>EE:Hello<%%>ER:So it looks like you have the option to donate some of your earnings from this task to Save the Children.","ER","So it looks like you have the option to donate some of your earnings from this task to Save the Children.","['ER states that STC is a reputable and trustworthy organization.', 'ER motivates EE to donate to STC, such as by explaining the essential role their donation plays in helping children or highlighting the suffering children endure due to war, poverty, and other hardships.', 'ER praises or promotes the good deeds of STC.', 'ER asks EE for donation.', ]","What is the intention of the ER's utterance: 'So it looks like you have the option to donate some of your earnings from this task to Save the Children.' ?","ER motivates EE to donate to STC, such as by explaining the essential role their donation plays in helping children or highlighting the suffering children endure due to war, poverty, and other hardships."
"3S37Y8CWJPWAFH8LXL8NRY4B0MOW4D","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 12:04:32 PST 2023","3","BatchId:5165344;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 12:04:32 PST 2023","","","3XC1O3LBOAIH7S96ZA7VFFUDVFQLTW","A2FV0CMG9S8CU0","Approved","Thu Dec 07 12:05:41 PST 2023","Thu Dec 07 12:11:11 PST 2023","Tue Dec 12 12:11:11 PST 2023","Thu Dec 07 20:22:34 PST 2023","","","330","99% (327/329)","99% (327/329)","99% (326/328)","ER:Hello!<%%>EE:Hello<%%>ER:So it looks like you have the option to donate some of your earnings from this task to Save the Children.<%%>ER:Have you heard of that charity before?<%%>EE:Know I have not.","EE","Know I have not.","['EE either knows nothing about STC or is not interested in STC.', 'EE appreciates or praises ER\'s generosity.', 'EE acknowledges the efforts of STC.', 'EE is either hesitant or unwilling to donate to STC.', ]","What is the intention of the EE's utterance: 'Know I have not.' ?","EE either knows nothing about STC or is not interested in STC."
"3S37Y8CWJPWAFH8LXL8NRY4B0MOW4D","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 12:04:32 PST 2023","3","BatchId:5165344;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 12:04:32 PST 2023","","","3TPWUS5F8RXGW5JUH2J7ZGBP50WWCJ","A2VO8C41JJIQY9","Approved","Thu Dec 07 12:13:34 PST 2023","Thu Dec 07 12:27:10 PST 2023","Tue Dec 12 12:27:10 PST 2023","Thu Dec 07 20:22:34 PST 2023","","","816","100% (285/285)","100% (285/285)","100% (285/285)","ER:Hello!<%%>EE:Hello<%%>ER:So it looks like you have the option to donate some of your earnings from this task to Save the Children.<%%>ER:Have you heard of that charity before?<%%>EE:Know I have not.","EE","Know I have not.","['EE either knows nothing about STC or is not interested in STC.', 'EE appreciates or praises ER\'s generosity.', 'EE acknowledges the efforts of STC.', 'EE is either hesitant or unwilling to donate to STC.', ]","What is the intention of the EE's utterance: 'Know I have not.' ?","EE either knows nothing about STC or is not interested in STC."
"3S37Y8CWJPWAFH8LXL8NRY4B0MOW4D","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 12:04:32 PST 2023","3","BatchId:5165344;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 12:04:32 PST 2023","","","3FDJT1UU7M442KGYDEDWXZBKQC3K55","A34ZJFQ9UCP1CR","Approved","Thu Dec 07 12:27:45 PST 2023","Thu Dec 07 12:58:08 PST 2023","Tue Dec 12 12:58:08 PST 2023","Thu Dec 07 20:22:34 PST 2023","","","1823","100% (288/288)","100% (288/288)","100% (286/286)","ER:Hello!<%%>EE:Hello<%%>ER:So it looks like you have the option to donate some of your earnings from this task to Save the Children.<%%>ER:Have you heard of that charity before?<%%>EE:Know I have not.","EE","Know I have not.","['EE either knows nothing about STC or is not interested in STC.', 'EE appreciates or praises ER\'s generosity.', 'EE acknowledges the efforts of STC.', 'EE is either hesitant or unwilling to donate to STC.', ]","What is the intention of the EE's utterance: 'Know I have not.' ?","EE either knows nothing about STC or is not interested in STC."
"39AYGO6AGWGY7A3LO8AFSDBY31R6NI","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 12:04:32 PST 2023","3","BatchId:5165344;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 12:04:32 PST 2023","","","3A7Y0R2P26KITJUQ1ZWFO32R4M9XJP","A2FV0CMG9S8CU0","Approved","Thu Dec 07 12:06:41 PST 2023","Thu Dec 07 12:12:03 PST 2023","Tue Dec 12 12:12:03 PST 2023","Thu Dec 07 20:22:30 PST 2023","","","322","99% (327/329)","99% (327/329)","99% (326/328)","ER:Hello!<%%>EE:Hello<%%>ER:So it looks like you have the option to donate some of your earnings from this task to Save the Children.<%%>ER:Have you heard of that charity before?<%%>EE:Know I have not.<%%>EE:Please explain to me in detail","EE","Please explain to me in detail","['EE asks ER how ER themselves are involved in STC.', 'EE either knows nothing about STC or is not interested in STC.', 'EE apologizes for not making a donation or for making only a small one.', 'EE shows willingness to donate or to discuss the charity.', ]","What is the intention of the EE's utterance: 'Please explain to me in detail' ?","EE shows willingness to donate or to discuss the charity."
"39AYGO6AGWGY7A3LO8AFSDBY31R6NI","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 12:04:32 PST 2023","3","BatchId:5165344;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 12:04:32 PST 2023","","","3NLZY2D537L4FCHEI6D0AAJQB8TQLP","A3Q6YRWUMALT6D","Approved","Thu Dec 07 12:13:26 PST 2023","Thu Dec 07 12:13:47 PST 2023","Tue Dec 12 12:13:47 PST 2023","Thu Dec 07 20:22:30 PST 2023","","","21","99% (97/98)","99% (97/98)","99% (97/98)","ER:Hello!<%%>EE:Hello<%%>ER:So it looks like you have the option to donate some of your earnings from this task to Save the Children.<%%>ER:Have you heard of that charity before?<%%>EE:Know I have not.<%%>EE:Please explain to me in detail","EE","Please explain to me in detail","['EE asks ER how ER themselves are involved in STC.', 'EE either knows nothing about STC or is not interested in STC.', 'EE apologizes for not making a donation or for making only a small one.', 'EE shows willingness to donate or to discuss the charity.', ]","What is the intention of the EE's utterance: 'Please explain to me in detail' ?","EE shows willingness to donate or to discuss the charity."
"39AYGO6AGWGY7A3LO8AFSDBY31R6NI","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 12:04:32 PST 2023","3","BatchId:5165344;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 12:04:32 PST 2023","","","33LKR6A5KWG4HL5260PCV0LZX9M1T7","A2VO8C41JJIQY9","Approved","Thu Dec 07 12:07:22 PST 2023","Thu Dec 07 12:20:38 PST 2023","Tue Dec 12 12:20:38 PST 2023","Thu Dec 07 20:22:30 PST 2023","","","796","100% (285/285)","100% (285/285)","100% (285/285)","ER:Hello!<%%>EE:Hello<%%>ER:So it looks like you have the option to donate some of your earnings from this task to Save the Children.<%%>ER:Have you heard of that charity before?<%%>EE:Know I have not.<%%>EE:Please explain to me in detail","EE","Please explain to me in detail","['EE asks ER how ER themselves are involved in STC.', 'EE either knows nothing about STC or is not interested in STC.', 'EE apologizes for not making a donation or for making only a small one.', 'EE shows willingness to donate or to discuss the charity.', ]","What is the intention of the EE's utterance: 'Please explain to me in detail' ?","EE either knows nothing about STC or is not interested in STC."
"3AQN9REUUWCR4IME5XR4FZJXO7IDY7","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 12:04:32 PST 2023","3","BatchId:5165344;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 12:04:32 PST 2023","","","3S4AW7T80TEXQ7UGK96N77ILFGBL42","A3Q6YRWUMALT6D","Approved","Thu Dec 07 12:12:33 PST 2023","Thu Dec 07 12:12:54 PST 2023","Tue Dec 12 12:12:54 PST 2023","Thu Dec 07 20:22:30 PST 2023","","","21","99% (97/98)","99% (97/98)","99% (97/98)","ER:Hello!<%%>EE:Hello<%%>ER:So it looks like you have the option to donate some of your earnings from this task to Save the Children.<%%>ER:Have you heard of that charity before?<%%>EE:Know I have not.<%%>EE:Please explain to me in detail<%%>ER:Please explain to me in detail","ER","Please explain to me in detail","['ER states that STC is a reputable and trustworthy organization.', 'ER praises or promotes the good deeds of STC.', 'ER apologizes for inconvenience or intrusion.', 'EE shows willingness to donate or to discuss the charity.', ]","What is the intention of the ER's utterance: 'Please explain to me in detail' ?","EE shows willingness to donate or to discuss the charity."
