"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.conversation","Input.speaker","Input.utterance","Input.categories","Input.question","Answer.intent.label","Approve","Reject"
"38Z7YZ2SCKYZ3RBE61BLTAW8H4YIQ2","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Fri Dec 08 07:31:54 PST 2023","3","BatchId:5165656;OriginalHitTemplateId:929448123;","86400","432000","Fri Dec 15 07:31:54 PST 2023","","","3A0EX8ZRNQK1B5MOI3509TQNYQAYBX","A31PW970Z2PC5P","Approved","Fri Dec 08 07:34:45 PST 2023","Fri Dec 08 07:35:45 PST 2023","Wed Dec 13 07:35:45 PST 2023","Fri Dec 08 22:13:09 PST 2023","","","60","100% (141/141)","100% (141/141)","100% (130/130)","ER:Hello how are you doing today?<%%>EE:I&#39;m good, how are you?<%%>ER:I am well. Just enjoying the sunny day and trying to help out a charity I am working on, Save the Children.<%%>EE:I wish I had some sun. Please tell me more about this charity<%%>ER:This charity is n international non-governmental organization that promotes children&#39;s rights, provides relief and helps support children in developing countries.","ER","This charity is n international non-governmental organization that promotes children&#39;s rights, provides relief and helps support children in developing countries.","['ER states that STC is a reputable and trustworthy organization.', 'ER apologizes for inconvenience or intrusion.', 'ER criticizes EE.', 'ER motivates EE to donate to STC, such as by explaining the essential role their donation plays in helping children or highlighting the suffering children endure due to war, poverty, and other hardships.', ]","What is the intention of the ER's utterance: 'This charity is n international non-governmental organization that promotes children&#39;s rights, provides relief and helps support children in developing countries.' ?","ER motivates EE to donate to STC, such as by explaining the essential role their donation plays in helping children or highlighting the suffering children endure due to war, poverty, and other hardships."
"38Z7YZ2SCKYZ3RBE61BLTAW8H4YIQ2","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Fri Dec 08 07:31:54 PST 2023","3","BatchId:5165656;OriginalHitTemplateId:929448123;","86400","432000","Fri Dec 15 07:31:54 PST 2023","","","3OE22WJIG0K7Y248RK511XF9O20QU3","A2FV0CMG9S8CU0","Approved","Fri Dec 08 07:35:17 PST 2023","Fri Dec 08 07:40:06 PST 2023","Wed Dec 13 07:40:06 PST 2023","Fri Dec 08 22:13:09 PST 2023","","","289","100% (524/526)","100% (524/526)","100% (523/525)","ER:Hello how are you doing today?<%%>EE:I&#39;m good, how are you?<%%>ER:I am well. Just enjoying the sunny day and trying to help out a charity I am working on, Save the Children.<%%>EE:I wish I had some sun. Please tell me more about this charity<%%>ER:This charity is n international non-governmental organization that promotes children&#39;s rights, provides relief and helps support children in developing countries.","ER","This charity is n international non-governmental organization that promotes children&#39;s rights, provides relief and helps support children in developing countries.","['ER states that STC is a reputable and trustworthy organization.', 'ER apologizes for inconvenience or intrusion.', 'ER criticizes EE.', 'ER motivates EE to donate to STC, such as by explaining the essential role their donation plays in helping children or highlighting the suffering children endure due to war, poverty, and other hardships.', ]","What is the intention of the ER's utterance: 'This charity is n international non-governmental organization that promotes children&#39;s rights, provides relief and helps support children in developing countries.' ?","ER motivates EE to donate to STC, such as by explaining the essential role their donation plays in helping children or highlighting the suffering children endure due to war, poverty, and other hardships."
"38Z7YZ2SCKYZ3RBE61BLTAW8H4YIQ2","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Fri Dec 08 07:31:54 PST 2023","3","BatchId:5165656;OriginalHitTemplateId:929448123;","86400","432000","Fri Dec 15 07:31:54 PST 2023","","","3SNVL38CIMOP15PDSO04B5HUIW5KCZ","A34ZJFQ9UCP1CR","Approved","Fri Dec 08 07:44:07 PST 2023","Fri Dec 08 08:39:43 PST 2023","Wed Dec 13 08:39:43 PST 2023","Fri Dec 08 22:13:09 PST 2023","","","3336","100% (486/486)","100% (486/486)","100% (484/484)","ER:Hello how are you doing today?<%%>EE:I&#39;m good, how are you?<%%>ER:I am well. Just enjoying the sunny day and trying to help out a charity I am working on, Save the Children.<%%>EE:I wish I had some sun. Please tell me more about this charity<%%>ER:This charity is n international non-governmental organization that promotes children&#39;s rights, provides relief and helps support children in developing countries.","ER","This charity is n international non-governmental organization that promotes children&#39;s rights, provides relief and helps support children in developing countries.","['ER states that STC is a reputable and trustworthy organization.', 'ER apologizes for inconvenience or intrusion.', 'ER criticizes EE.', 'ER motivates EE to donate to STC, such as by explaining the essential role their donation plays in helping children or highlighting the suffering children endure due to war, poverty, and other hardships.', ]","What is the intention of the ER's utterance: 'This charity is n international non-governmental organization that promotes children&#39;s rights, provides relief and helps support children in developing countries.' ?","ER states that STC is a reputable and trustworthy organization."
"3M05562449GUQ3WWP1DJMJOBW1JNFT","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Fri Dec 08 07:31:54 PST 2023","3","BatchId:5165656;OriginalHitTemplateId:929448123;","86400","432000","Fri Dec 15 07:31:54 PST 2023","","","3EQHHY4HQAOZ0YKFNNSHZ7JRJYY5G5","A2FV0CMG9S8CU0","Approved","Fri Dec 08 07:32:03 PST 2023","Fri Dec 08 07:35:46 PST 2023","Wed Dec 13 07:35:46 PST 2023","Fri Dec 08 22:13:10 PST 2023","","","223","100% (524/526)","100% (524/526)","100% (523/525)","ER:Hello how are you doing today?<%%>EE:I&#39;m good, how are you?<%%>ER:I am well. Just enjoying the sunny day and trying to help out a charity I am working on, Save the Children.<%%>EE:I wish I had some sun. Please tell me more about this charity<%%>ER:This charity is n international non-governmental organization that promotes children&#39;s rights, provides relief and helps support children in developing countries.<%%>ER:I have recently donated some money to it.","ER","I have recently donated some money to it.","['ER shows their involvement for STC, such that they are going to donate to STC or have done so in the past.', 'ER asks EE to donate more.', 'ER criticizes EE.', 'ER empathizes or agrees with EE.', ]","What is the intention of the ER's utterance: 'I have recently donated some money to it.' ?","ER shows their involvement for STC, such that they are going to donate to STC or have done so in the past."
"3M05562449GUQ3WWP1DJMJOBW1JNFT","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Fri Dec 08 07:31:54 PST 2023","3","BatchId:5165656;OriginalHitTemplateId:929448123;","86400","432000","Fri Dec 15 07:31:54 PST 2023","","","3L70J4KAZYITUKM5GTIQ1XWGYKMAD9","A2VC1UC5Q0E9PO","Approved","Fri Dec 08 07:40:26 PST 2023","Fri Dec 08 07:41:10 PST 2023","Wed Dec 13 07:41:10 PST 2023","Fri Dec 08 22:13:10 PST 2023","","","44","100% (118/118)","100% (118/118)","100% (118/118)","ER:Hello how are you doing today?<%%>EE:I&#39;m good, how are you?<%%>ER:I am well. Just enjoying the sunny day and trying to help out a charity I am working on, Save the Children.<%%>EE:I wish I had some sun. Please tell me more about this charity<%%>ER:This charity is n international non-governmental organization that promotes children&#39;s rights, provides relief and helps support children in developing countries.<%%>ER:I have recently donated some money to it.","ER","I have recently donated some money to it.","['ER shows their involvement for STC, such that they are going to donate to STC or have done so in the past.', 'ER asks EE to donate more.', 'ER criticizes EE.', 'ER empathizes or agrees with EE.', ]","What is the intention of the ER's utterance: 'I have recently donated some money to it.' ?","ER shows their involvement for STC, such that they are going to donate to STC or have done so in the past."
"3M05562449GUQ3WWP1DJMJOBW1JNFT","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Fri Dec 08 07:31:54 PST 2023","3","BatchId:5165656;OriginalHitTemplateId:929448123;","86400","432000","Fri Dec 15 07:31:54 PST 2023","","","3S3AMIZX3C1HNZJ307EH7SM4YN5CDB","A34ZJFQ9UCP1CR","Approved","Fri Dec 08 07:37:55 PST 2023","Fri Dec 08 07:52:24 PST 2023","Wed Dec 13 07:52:24 PST 2023","Fri Dec 08 22:13:10 PST 2023","","","869","100% (486/486)","100% (486/486)","100% (484/484)","ER:Hello how are you doing today?<%%>EE:I&#39;m good, how are you?<%%>ER:I am well. Just enjoying the sunny day and trying to help out a charity I am working on, Save the Children.<%%>EE:I wish I had some sun. Please tell me more about this charity<%%>ER:This charity is n international non-governmental organization that promotes children&#39;s rights, provides relief and helps support children in developing countries.<%%>ER:I have recently donated some money to it.","ER","I have recently donated some money to it.","['ER shows their involvement for STC, such that they are going to donate to STC or have done so in the past.', 'ER asks EE to donate more.', 'ER criticizes EE.', 'ER empathizes or agrees with EE.', ]","What is the intention of the ER's utterance: 'I have recently donated some money to it.' ?","ER shows their involvement for STC, such that they are going to donate to STC or have done so in the past."
"31JUPBOOS40VNOJO5ARYZZ30426L88","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Fri Dec 08 07:31:54 PST 2023","3","BatchId:5165656;OriginalHitTemplateId:929448123;","86400","432000","Fri Dec 15 07:31:54 PST 2023","","","37Z929RLGR44B54WJJ4WR188NCHTS7","A3Q6YRWUMALT6D","Approved","Fri Dec 08 07:41:04 PST 2023","Fri Dec 08 07:41:55 PST 2023","Wed Dec 13 07:41:55 PST 2023","Fri Dec 08 22:13:06 PST 2023","","","51","99% (132/133)","99% (132/133)","99% (132/133)","ER:Hello how are you doing today?<%%>EE:I&#39;m good, how are you?<%%>ER:I am well. Just enjoying the sunny day and trying to help out a charity I am working on, Save the Children.<%%>EE:I wish I had some sun. Please tell me more about this charity<%%>ER:This charity is n international non-governmental organization that promotes children&#39;s rights, provides relief and helps support children in developing countries.<%%>ER:I have recently donated some money to it.<%%>ER:Would you be interested in how much I donated?","ER","Would you be interested in how much I donated?","['ER claims that they have donated to charities other than STC or participated in their activities.', 'ER asks EE for their time or permission to discuss charities.', 'ER states that STC is a reputable and trustworthy organization.', 'ER claims that they want to do something good, such as helping children.', ]","What is the intention of the ER's utterance: 'Would you be interested in how much I donated?' ?","ER claims that they have donated to charities other than STC or participated in their activities."
"31JUPBOOS40VNOJO5ARYZZ30426L88","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Fri Dec 08 07:31:54 PST 2023","3","BatchId:5165656;OriginalHitTemplateId:929448123;","86400","432000","Fri Dec 15 07:31:54 PST 2023","","","34MAJL3QPMJGA34RE32NBLO4FXZ43S","A34ZJFQ9UCP1CR","Approved","Fri Dec 08 07:36:19 PST 2023","Fri Dec 08 07:50:22 PST 2023","Wed Dec 13 07:50:22 PST 2023","Fri Dec 08 22:13:06 PST 2023","","","843","100% (486/486)","100% (486/486)","100% (484/484)","ER:Hello how are you doing today?<%%>EE:I&#39;m good, how are you?<%%>ER:I am well. Just enjoying the sunny day and trying to help out a charity I am working on, Save the Children.<%%>EE:I wish I had some sun. Please tell me more about this charity<%%>ER:This charity is n international non-governmental organization that promotes children&#39;s rights, provides relief and helps support children in developing countries.<%%>ER:I have recently donated some money to it.<%%>ER:Would you be interested in how much I donated?","ER","Would you be interested in how much I donated?","['ER claims that they have donated to charities other than STC or participated in their activities.', 'ER asks EE for their time or permission to discuss charities.', 'ER states that STC is a reputable and trustworthy organization.', 'ER claims that they want to do something good, such as helping children.', ]","What is the intention of the ER's utterance: 'Would you be interested in how much I donated?' ?","ER claims that they want to do something good, such as helping children."
"31JUPBOOS40VNOJO5ARYZZ30426L88","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Fri Dec 08 07:31:54 PST 2023","3","BatchId:5165656;OriginalHitTemplateId:929448123;","86400","432000","Fri Dec 15 07:31:54 PST 2023","","","3VAR3R6G17X6FTKF94CSG02KCAQ8OX","A31PW970Z2PC5P","Approved","Fri Dec 08 07:33:10 PST 2023","Fri Dec 08 07:55:07 PST 2023","Wed Dec 13 07:55:07 PST 2023","Fri Dec 08 22:13:06 PST 2023","","","1317","100% (141/141)","100% (141/141)","100% (130/130)","ER:Hello how are you doing today?<%%>EE:I&#39;m good, how are you?<%%>ER:I am well. Just enjoying the sunny day and trying to help out a charity I am working on, Save the Children.<%%>EE:I wish I had some sun. Please tell me more about this charity<%%>ER:This charity is n international non-governmental organization that promotes children&#39;s rights, provides relief and helps support children in developing countries.<%%>ER:I have recently donated some money to it.<%%>ER:Would you be interested in how much I donated?","ER","Would you be interested in how much I donated?","['ER claims that they have donated to charities other than STC or participated in their activities.', 'ER asks EE for their time or permission to discuss charities.', 'ER states that STC is a reputable and trustworthy organization.', 'ER claims that they want to do something good, such as helping children.', ]","What is the intention of the ER's utterance: 'Would you be interested in how much I donated?' ?","ER asks EE for their time or permission to discuss charities."
"3MZ3TAMYU2JZFSQEJG0LY06DDQ0IR3","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Fri Dec 08 07:31:54 PST 2023","3","BatchId:5165656;OriginalHitTemplateId:929448123;","86400","432000","Fri Dec 15 07:31:54 PST 2023","","","3L70J4KAZYITUKM5GTIQ1XWGYKJDA9","A2FV0CMG9S8CU0","Approved","Fri Dec 08 07:32:36 PST 2023","Fri Dec 08 07:37:05 PST 2023","Wed Dec 13 07:37:05 PST 2023","Fri Dec 08 22:13:11 PST 2023","","","269","100% (524/526)","100% (524/526)","100% (523/525)","ER:Hello how are you doing today?<%%>EE:I&#39;m good, how are you?<%%>ER:I am well. Just enjoying the sunny day and trying to help out a charity I am working on, Save the Children.<%%>EE:I wish I had some sun. Please tell me more about this charity<%%>ER:This charity is n international non-governmental organization that promotes children&#39;s rights, provides relief and helps support children in developing countries.<%%>ER:I have recently donated some money to it.<%%>ER:Would you be interested in how much I donated?<%%>EE:Yes please.","EE","Yes please.","['EE is either hesitant or unwilling to donate to STC.', 'EE shows willingness to donate or to discuss the charity.', 'EE claims that they have donated to charities other than STC or participated in their activities.', 'EE asks ER how ER themselves are involved in STC.', ]","What is the intention of the EE's utterance: 'Yes please.' ?","EE asks ER how ER themselves are involved in STC."
