"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.conversation","Input.speaker","Input.utterance","Input.categories","Input.question","Answer.intent.label","Approve","Reject"
"30EV7DWJUCRSJ97ZVAJQ9T957K3Y66","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 07:47:48 PST 2023","3","BatchId:5165239;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 07:47:48 PST 2023","","","3XLBSAQ9ZM8EEJT318V3IYDTLPT7Z7","A2FV0CMG9S8CU0","Approved","Thu Dec 07 08:00:48 PST 2023","Thu Dec 07 08:00:57 PST 2023","Tue Dec 12 08:00:57 PST 2023","Thu Dec 07 09:57:04 PST 2023","","","9","99% (149/151)","99% (149/151)","99% (148/150)","ER:Hey! How are you doin today?<%%>EE:Hey! I&#39;m doing well! How are you?<%%>ER:I\&#39;m alright, just reading up on this organization called &quot;Save the Children&quot;.. have you heard about it?<%%>EE:I haven&#39;t.","EE","I haven&#39;t.","['EE refuses to donate to STC or increase the donation amount without even giving a reason.', 'EE asks ER how ER themselves are involved in STC.', 'EE is planning to browse the website recommended by ER.', 'EE either knows nothing about STC or is not interested in STC.', ]","What is the intention of the EE's utterance: 'I haven&#39;t.' ?","EE either knows nothing about STC or is not interested in STC."
"30EV7DWJUCRSJ97ZVAJQ9T957K3Y66","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 07:47:48 PST 2023","3","BatchId:5165239;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 07:47:48 PST 2023","","","3W2LOLRXLTBT77EWALQZ00GGITFKR4","A1CFMY4CEYOM8Y","Approved","Thu Dec 07 08:27:05 PST 2023","Thu Dec 07 08:50:20 PST 2023","Tue Dec 12 08:50:20 PST 2023","Thu Dec 07 09:57:04 PST 2023","","","1395","100% (63/63)","100% (63/63)","100% (62/62)","ER:Hey! How are you doin today?<%%>EE:Hey! I&#39;m doing well! How are you?<%%>ER:I\&#39;m alright, just reading up on this organization called &quot;Save the Children&quot;.. have you heard about it?<%%>EE:I haven&#39;t.","EE","I haven&#39;t.","['EE refuses to donate to STC or increase the donation amount without even giving a reason.', 'EE asks ER how ER themselves are involved in STC.', 'EE is planning to browse the website recommended by ER.', 'EE either knows nothing about STC or is not interested in STC.', ]","What is the intention of the EE's utterance: 'I haven&#39;t.' ?","EE either knows nothing about STC or is not interested in STC."
"30EV7DWJUCRSJ97ZVAJQ9T957K3Y66","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 07:47:48 PST 2023","3","BatchId:5165239;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 07:47:48 PST 2023","","","33L7PJKHCYUMSLPN5LYRAA87BEI8TM","A1SMWIBTQ2AESU","Approved","Thu Dec 07 08:27:58 PST 2023","Thu Dec 07 10:20:31 PST 2023","Tue Dec 12 10:20:31 PST 2023","Thu Dec 07 11:10:03 PST 2023","","","6753","100% (48/48)","100% (48/48)","100% (47/47)","ER:Hey! How are you doin today?<%%>EE:Hey! I&#39;m doing well! How are you?<%%>ER:I\&#39;m alright, just reading up on this organization called &quot;Save the Children&quot;.. have you heard about it?<%%>EE:I haven&#39;t.","EE","I haven&#39;t.","['EE refuses to donate to STC or increase the donation amount without even giving a reason.', 'EE asks ER how ER themselves are involved in STC.', 'EE is planning to browse the website recommended by ER.', 'EE either knows nothing about STC or is not interested in STC.', ]","What is the intention of the EE's utterance: 'I haven&#39;t.' ?","EE either knows nothing about STC or is not interested in STC."
"38B7Q9C29X1DI8ZRNYRAACGEYBJ69Q","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 07:47:48 PST 2023","3","BatchId:5165239;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 07:47:48 PST 2023","","","3M0BCWMB8DSXM0RO32NCOW57NDFWBR","A2FV0CMG9S8CU0","Approved","Thu Dec 07 07:57:11 PST 2023","Thu Dec 07 07:57:22 PST 2023","Tue Dec 12 07:57:22 PST 2023","Thu Dec 07 09:57:05 PST 2023","","","11","99% (149/151)","99% (149/151)","99% (148/150)","ER:Hey! How are you doin today?<%%>EE:Hey! I&#39;m doing well! How are you?<%%>ER:I\&#39;m alright, just reading up on this organization called &quot;Save the Children&quot;.. have you heard about it?<%%>EE:I haven&#39;t.<%%>EE:It sounds familiar though.<%%>EE:Could you tell me about it?","EE","Could you tell me about it?","['EE shows willingness to donate or to discuss the charity.', 'EE asks ER questions about STC.', 'EE is planning to browse the website recommended by ER.', 'EE presents their knowledge about charities to ER.', ]","What is the intention of the EE's utterance: 'Could you tell me about it?' ?","EE asks ER questions about STC."
"38B7Q9C29X1DI8ZRNYRAACGEYBJ69Q","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 07:47:48 PST 2023","3","BatchId:5165239;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 07:47:48 PST 2023","","","3R9WASFE2HCRTC89JRTF6QQAJEHFZQ","A1CFMY4CEYOM8Y","Approved","Thu Dec 07 08:26:52 PST 2023","Thu Dec 07 08:28:12 PST 2023","Tue Dec 12 08:28:12 PST 2023","Thu Dec 07 09:57:05 PST 2023","","","80","100% (63/63)","100% (63/63)","100% (62/62)","ER:Hey! How are you doin today?<%%>EE:Hey! I&#39;m doing well! How are you?<%%>ER:I\&#39;m alright, just reading up on this organization called &quot;Save the Children&quot;.. have you heard about it?<%%>EE:I haven&#39;t.<%%>EE:It sounds familiar though.<%%>EE:Could you tell me about it?","EE","Could you tell me about it?","['EE shows willingness to donate or to discuss the charity.', 'EE asks ER questions about STC.', 'EE is planning to browse the website recommended by ER.', 'EE presents their knowledge about charities to ER.', ]","What is the intention of the EE's utterance: 'Could you tell me about it?' ?","EE asks ER questions about STC."
"38B7Q9C29X1DI8ZRNYRAACGEYBJ69Q","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 07:47:48 PST 2023","3","BatchId:5165239;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 07:47:48 PST 2023","","","3OSWBBLG1WT5QXUYR3A4L57EZ0XXDS","A1SMWIBTQ2AESU","Approved","Thu Dec 07 07:59:00 PST 2023","Thu Dec 07 09:49:50 PST 2023","Tue Dec 12 09:49:50 PST 2023","Thu Dec 07 09:57:06 PST 2023","","","6650","100% (48/48)","100% (48/48)","100% (47/47)","ER:Hey! How are you doin today?<%%>EE:Hey! I&#39;m doing well! How are you?<%%>ER:I\&#39;m alright, just reading up on this organization called &quot;Save the Children&quot;.. have you heard about it?<%%>EE:I haven&#39;t.<%%>EE:It sounds familiar though.<%%>EE:Could you tell me about it?","EE","Could you tell me about it?","['EE shows willingness to donate or to discuss the charity.', 'EE asks ER questions about STC.', 'EE is planning to browse the website recommended by ER.', 'EE presents their knowledge about charities to ER.', ]","What is the intention of the EE's utterance: 'Could you tell me about it?' ?","EE asks ER questions about STC."
"3M47JKRKDEXD43GHI6LWAGL3E51681","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 07:47:48 PST 2023","3","BatchId:5165239;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 07:47:48 PST 2023","","","3Z7VU45IPGD03XE1CSEUHOMGI3TZ12","A2FV0CMG9S8CU0","Approved","Thu Dec 07 08:05:01 PST 2023","Thu Dec 07 08:05:17 PST 2023","Tue Dec 12 08:05:17 PST 2023","Thu Dec 07 09:57:10 PST 2023","","","16","99% (149/151)","99% (149/151)","99% (148/150)","ER:Hey! How are you doin today?<%%>EE:Hey! I&#39;m doing well! How are you?<%%>ER:I\&#39;m alright, just reading up on this organization called &quot;Save the Children&quot;.. have you heard about it?<%%>EE:I haven&#39;t.<%%>EE:It sounds familiar though.<%%>EE:Could you tell me about it?<%%>ER:Yeah, no problem!<%%>ER:It&#39;s a non-governmental organization that helps with children&#39;s rights.<%%>ER:They claim to provide relief and support to kids in developing countries.","ER","They claim to provide relief and support to kids in developing countries.","['ER apologizes for inconvenience or intrusion.', 'ER asks EE to donate more.', 'ER empathizes or agrees with EE.', 'ER praises or promotes the good deeds of STC.', ]","What is the intention of the ER's utterance: 'They claim to provide relief and support to kids in developing countries.' ?","ER praises or promotes the good deeds of STC."
"3M47JKRKDEXD43GHI6LWAGL3E51681","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 07:47:48 PST 2023","3","BatchId:5165239;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 07:47:48 PST 2023","","","3PXX5PX6LFU0FNOL2XRK678GVVFBA0","A3Q6YRWUMALT6D","Approved","Thu Dec 07 08:15:45 PST 2023","Thu Dec 07 08:19:05 PST 2023","Tue Dec 12 08:19:05 PST 2023","Thu Dec 07 09:57:10 PST 2023","","","200","100% (11/11)","100% (11/11)","100% (11/11)","ER:Hey! How are you doin today?<%%>EE:Hey! I&#39;m doing well! How are you?<%%>ER:I\&#39;m alright, just reading up on this organization called &quot;Save the Children&quot;.. have you heard about it?<%%>EE:I haven&#39;t.<%%>EE:It sounds familiar though.<%%>EE:Could you tell me about it?<%%>ER:Yeah, no problem!<%%>ER:It&#39;s a non-governmental organization that helps with children&#39;s rights.<%%>ER:They claim to provide relief and support to kids in developing countries.","ER","They claim to provide relief and support to kids in developing countries.","['ER apologizes for inconvenience or intrusion.', 'ER asks EE to donate more.', 'ER empathizes or agrees with EE.', 'ER praises or promotes the good deeds of STC.', ]","What is the intention of the ER's utterance: 'They claim to provide relief and support to kids in developing countries.' ?","ER praises or promotes the good deeds of STC."
"3M47JKRKDEXD43GHI6LWAGL3E51681","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 07:47:48 PST 2023","3","BatchId:5165239;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 07:47:48 PST 2023","","","3HVVDCPGTWO17RG5IPWL9NW94SETYC","A1SMWIBTQ2AESU","Approved","Thu Dec 07 07:49:55 PST 2023","Thu Dec 07 08:27:55 PST 2023","Tue Dec 12 08:27:55 PST 2023","Thu Dec 07 09:57:10 PST 2023","","","2280","100% (48/48)","100% (48/48)","100% (47/47)","ER:Hey! How are you doin today?<%%>EE:Hey! I&#39;m doing well! How are you?<%%>ER:I\&#39;m alright, just reading up on this organization called &quot;Save the Children&quot;.. have you heard about it?<%%>EE:I haven&#39;t.<%%>EE:It sounds familiar though.<%%>EE:Could you tell me about it?<%%>ER:Yeah, no problem!<%%>ER:It&#39;s a non-governmental organization that helps with children&#39;s rights.<%%>ER:They claim to provide relief and support to kids in developing countries.","ER","They claim to provide relief and support to kids in developing countries.","['ER apologizes for inconvenience or intrusion.', 'ER asks EE to donate more.', 'ER empathizes or agrees with EE.', 'ER praises or promotes the good deeds of STC.', ]","What is the intention of the ER's utterance: 'They claim to provide relief and support to kids in developing countries.' ?","ER praises or promotes the good deeds of STC."
"3X52SWXE1E1DALL0Q0E5AWGZSYEWCX","3YWCO65Q5YZ8LN2HW3RW8MO3AJN0QW","Select the most relevant intention expressed by the text","Select the most relevant intention expressed by the text","text, classification, intent","$0.40","Thu Dec 07 07:47:48 PST 2023","3","BatchId:5165239;OriginalHitTemplateId:929448123;","86400","432000","Thu Dec 14 07:47:48 PST 2023","","","3Z3ZLGNNS0QNZ8RPC090EOP9BLR3QB","A1CFMY4CEYOM8Y","Approved","Thu Dec 07 08:26:49 PST 2023","Thu Dec 07 08:27:50 PST 2023","Tue Dec 12 08:27:50 PST 2023","Thu Dec 07 09:57:12 PST 2023","","","61","100% (63/63)","100% (63/63)","100% (62/62)","ER:Hey! How are you doin today?<%%>EE:Hey! I&#39;m doing well! How are you?<%%>ER:I\&#39;m alright, just reading up on this organization called &quot;Save the Children&quot;.. have you heard about it?<%%>EE:I haven&#39;t.<%%>EE:It sounds familiar though.<%%>EE:Could you tell me about it?<%%>ER:Yeah, no problem!<%%>ER:It&#39;s a non-governmental organization that helps with children&#39;s rights.<%%>ER:They claim to provide relief and support to kids in developing countries.<%%>EE:That&#39;s amazing.","EE","That&#39;s amazing.","['EE acknowledges the efforts of STC.', 'EE doubts or criticizes STC or ER.', 'EE expresses their preference for charities or the targets they want to help.', 'EE is either hesitant or unwilling to donate to STC.', ]","What is the intention of the EE's utterance: 'That&#39;s amazing.' ?","EE expresses their preference for charities or the targets they want to help."
